state,period,target,anytarget_th0,inc_anytarget_th0_h6,protest_count,avg_protest_count,violence
MD,202104,1,1,1.0,16.0,7.54,1.0
MD,202105,1,1,1.0,13.0,7.54,0.0
MD,202106,1,1,1.0,11.0,7.54,0.0
MD,202107,1,1,1.0,9.0,7.54,0.0
MD,202108,1,1,1.0,9.0,7.54,1.0
MD,202109,0,0,1.0,7.0,7.54,0.0
MD,202110,0,0,1.0,7.0,7.54,0.0
MD,202111,0,0,1.0,6.0,7.54,0.0
MD,202112,1,1,1.0,9.0,7.54,0.0
MD,202201,0,0,1.0,2.0,7.54,1.0
MD,202202,0,0,1.0,3.0,7.54,0.0
MD,202203,1,1,1.0,16.0,7.54,1.0
MD,202204,1,1,1.0,8.0,7.54,1.0
MD,202205,1,1,1.0,11.0,7.54,1.0
MD,202206,1,1,1.0,9.0,7.54,0.0
MD,202207,1,1,0.0,10.0,7.54,1.0
MD,202208,0,0,1.0,4.0,7.54,0.0
MD,202209,0,0,1.0,3.0,7.54,0.0
MD,202210,0,0,1.0,5.0,7.54,1.0
MD,202211,0,0,1.0,3.0,7.54,0.0
MD,202212,0,0,1.0,5.0,7.54,0.0
MD,202301,0,0,1.0,6.0,7.54,0.0
MD,202302,1,1,1.0,9.0,7.54,1.0
MD,202303,0,0,1.0,5.0,7.54,0.0
MD,202304,1,1,1.0,12.0,7.54,1.0
MD,202305,0,0,1.0,7.0,7.54,1.0
MD,202306,1,1,1.0,11.0,7.54,1.0
MD,202307,1,1,1.0,9.0,7.54,0.0
MD,202308,1,1,1.0,12.0,7.54,0.0
MD,202309,1,1,1.0,9.0,7.54,0.0
MD,202310,1,1,1.0,10.0,7.54,1.0
MD,202311,1,1,1.0,8.0,7.54,0.0
MD,202312,0,0,1.0,7.0,7.54,0.0
MD,202401,1,1,1.0,10.0,7.54,0.0
MD,202402,1,1,1.0,9.0,7.54,1.0
MD,202403,1,1,1.0,11.0,7.54,0.0
MD,202404,1,1,1.0,15.0,7.54,1.0
MD,202405,1,1,1.0,9.0,7.54,0.0
MD,202406,1,1,1.0,12.0,7.54,1.0
MD,202407,0,0,1.0,7.0,7.54,0.0
MD,202408,1,1,1.0,8.0,7.54,0.0
MD,202409,0,0,1.0,7.0,7.54,1.0
MD,202410,0,0,1.0,1.0,7.54,0.0
MD,202411,0,0,,5.0,7.54,0.0
MD,202412,0,0,,3.0,7.54,0.0
MD,202501,0,0,,5.0,7.54,0.0
MD,202502,1,1,,8.0,7.54,0.0
MD,202503,0,0,,6.0,7.54,0.0
MD,202504,1,1,,19.0,7.54,0.0
ME,201701,0,0,0.0,3.0,5.55,1.0
ME,201702,0,0,1.0,2.0,5.55,0.0
ME,201703,0,0,1.0,0.0,5.55,0.0
ME,201704,0,0,1.0,2.0,5.55,0.0
ME,201705,0,0,1.0,0.0,5.55,1.0
ME,201706,0,0,1.0,0.0,5.55,0.0
ME,201707,0,0,1.0,0.0,5.55,0.0
ME,201708,1,1,0.0,7.0,5.55,0.0
ME,201709,0,0,0.0,2.0,5.55,0.0
ME,201710,0,0,0.0,1.0,5.55,0.0
ME,201711,0,0,0.0,0.0,5.55,0.0
ME,201712,0,0,1.0,0.0,5.55,1.0
ME,201801,0,0,1.0,0.0,5.55,1.0
ME,201802,0,0,1.0,2.0,5.55,0.0
ME,201803,0,0,1.0,0.0,5.55,0.0
ME,201804,0,0,1.0,0.0,5.55,0.0
ME,201805,0,0,1.0,1.0,5.55,1.0
ME,201806,1,1,0.0,21.0,5.55,0.0
ME,201807,0,0,1.0,0.0,5.55,0.0
ME,201808,0,0,1.0,0.0,5.55,0.0
ME,201809,0,0,1.0,2.0,5.55,1.0
ME,201810,0,0,1.0,0.0,5.55,0.0
ME,201811,0,0,1.0,0.0,5.55,0.0
ME,201812,0,0,1.0,0.0,5.55,0.0
ME,201901,1,1,1.0,9.0,5.55,0.0
ME,201902,0,0,1.0,1.0,5.55,0.0
ME,201903,0,0,1.0,0.0,5.55,0.0
ME,201904,0,0,1.0,0.0,5.55,0.0
ME,201905,0,0,1.0,2.0,5.55,0.0
ME,201906,0,0,1.0,2.0,5.55,0.0
ME,201907,1,1,0.0,14.0,5.55,0.0
ME,201908,0,0,0.0,1.0,5.55,0.0
ME,201909,0,0,0.0,0.0,5.55,0.0
ME,201910,0,0,0.0,2.0,5.55,0.0
ME,201911,0,0,1.0,1.0,5.55,0.0
ME,201912,0,0,1.0,0.0,5.55,0.0
ME,202001,0,0,1.0,1.0,5.55,1.0
ME,202002,0,0,1.0,0.0,5.55,0.0
ME,202003,0,0,1.0,0.0,5.55,0.0
ME,202004,0,0,1.0,0.0,5.55,0.0
ME,202005,1,1,1.0,15.0,5.55,0.0
ME,202006,1,1,1.0,58.0,5.55,1.0
ME,202007,1,1,1.0,7.0,5.55,1.0
ME,202008,1,1,1.0,7.0,5.55,0.0
ME,202009,1,1,1.0,13.0,5.55,0.0
ME,202010,1,1,1.0,15.0,5.55,1.0
ME,202011,0,0,1.0,4.0,5.55,0.0
ME,202012,0,0,1.0,4.0,5.55,0.0
ME,202101,0,0,1.0,5.0,5.55,0.0
ME,202102,0,0,1.0,5.0,5.55,0.0
ME,202103,1,1,1.0,9.0,5.55,0.0
ME,202104,0,0,1.0,4.0,5.55,0.0
ME,202105,1,1,1.0,9.0,5.55,0.0
ME,202106,1,1,1.0,7.0,5.55,0.0
ME,202107,1,1,1.0,8.0,5.55,1.0
ME,202108,1,1,1.0,8.0,5.55,0.0
ME,202109,1,1,1.0,8.0,5.55,0.0
ME,202110,1,1,0.0,6.0,5.55,0.0
ME,202111,0,0,1.0,5.0,5.55,0.0
ME,202112,0,0,1.0,4.0,5.55,0.0
ME,202201,0,0,1.0,5.0,5.55,0.0
ME,202202,0,0,1.0,4.0,5.55,0.0
ME,202203,0,0,1.0,4.0,5.55,0.0
ME,202204,0,0,1.0,5.0,5.55,0.0
ME,202205,1,1,1.0,8.0,5.55,0.0
ME,202206,1,1,1.0,7.0,5.55,0.0
ME,202207,1,1,1.0,8.0,5.55,1.0
ME,202208,0,0,1.0,4.0,5.55,0.0
ME,202209,0,0,1.0,4.0,5.55,0.0
ME,202210,1,1,1.0,8.0,5.55,0.0
ME,202211,0,0,1.0,4.0,5.55,0.0
ME,202212,0,0,1.0,5.0,5.55,0.0
ME,202301,1,1,1.0,10.0,5.55,0.0
ME,202302,1,1,1.0,10.0,5.55,0.0
ME,202303,1,1,1.0,11.0,5.55,0.0
ME,202304,1,1,1.0,10.0,5.55,0.0
ME,202305,0,0,1.0,5.0,5.55,0.0
ME,202306,1,1,1.0,6.0,5.55,0.0
ME,202307,1,1,1.0,6.0,5.55,0.0
ME,202308,1,1,1.0,7.0,5.55,0.0
ME,202309,1,1,1.0,7.0,5.55,0.0
ME,202310,1,1,1.0,6.0,5.55,0.0
ME,202311,1,1,1.0,7.0,5.55,1.0
ME,202312,1,1,1.0,6.0,5.55,0.0
ME,202401,0,0,1.0,5.0,5.55,0.0
ME,202402,0,0,1.0,5.0,5.55,1.0
ME,202403,1,1,1.0,7.0,5.55,0.0
ME,202404,1,1,1.0,6.0,5.55,0.0
ME,202405,0,0,1.0,5.0,5.55,0.0
ME,202406,1,1,1.0,8.0,5.55,0.0
ME,202407,1,1,1.0,6.0,5.55,1.0
ME,202408,1,1,1.0,7.0,5.55,0.0
ME,202409,0,0,1.0,5.0,5.55,0.0
ME,202410,1,1,1.0,7.0,5.55,0.0
ME,202411,1,1,,8.0,5.55,0.0
ME,202412,0,0,,5.0,5.55,0.0
ME,202501,1,1,,11.0,5.55,0.0
ME,202502,1,1,,6.0,5.55,0.0
ME,202503,1,1,,9.0,5.55,0.0
ME,202504,1,1,,21.0,5.55,0.0
MI,201701,0,0,1.0,9.0,11.67,0.0
MI,201702,1,1,1.0,12.0,11.67,0.0
MI,201703,0,0,1.0,2.0,11.67,0.0
MI,201704,0,0,1.0,3.0,11.67,1.0
MI,201705,0,0,1.0,4.0,11.67,0.0
MI,201706,0,0,1.0,8.0,11.67,0.0
MI,201707,0,0,1.0,1.0,11.67,1.0
MI,201708,1,1,1.0,13.0,11.67,0.0
MI,201709,1,1,0.0,12.0,11.67,1.0
MI,201710,0,0,0.0,6.0,11.67,1.0
MI,201711,0,0,0.0,0.0,11.67,1.0
MI,201712,0,0,1.0,1.0,11.67,1.0
MI,201801,0,0,1.0,4.0,11.67,0.0
MI,201802,0,0,1.0,1.0,11.67,0.0
MI,201803,0,0,1.0,1.0,11.67,1.0
MI,201804,0,0,1.0,6.0,11.67,0.0
MI,201805,0,0,1.0,6.0,11.67,1.0
MI,201806,1,1,0.0,40.0,11.67,1.0
MI,201807,0,0,1.0,5.0,11.67,0.0
MI,201808,0,0,1.0,2.0,11.67,0.0
MI,201809,0,0,1.0,7.0,11.67,1.0
MI,201810,0,0,1.0,8.0,11.67,1.0
MI,201811,0,0,1.0,2.0,11.67,0.0
MI,201812,0,0,1.0,3.0,11.67,0.0
MI,201901,1,1,1.0,14.0,11.67,0.0
MI,201902,0,0,1.0,4.0,11.67,1.0
MI,201903,0,0,1.0,3.0,11.67,0.0
MI,201904,0,0,1.0,3.0,11.67,0.0
MI,201905,0,0,1.0,3.0,11.67,0.0
MI,201906,0,0,1.0,0.0,11.67,1.0
MI,201907,1,1,0.0,33.0,11.67,1.0
MI,201908,0,0,0.0,4.0,11.67,0.0
MI,201909,0,0,0.0,1.0,11.67,0.0
MI,201910,0,0,0.0,1.0,11.67,0.0
MI,201911,0,0,1.0,1.0,11.67,1.0
MI,201912,0,0,1.0,0.0,11.67,0.0
MI,202001,0,0,1.0,0.0,11.67,0.0
MI,202002,0,0,1.0,3.0,11.67,0.0
MI,202003,0,0,1.0,0.0,11.67,0.0
MI,202004,0,0,1.0,3.0,11.67,1.0
MI,202005,1,1,1.0,44.0,11.67,1.0
MI,202006,1,1,1.0,233.0,11.67,1.0
MI,202007,1,1,1.0,64.0,11.67,1.0
MI,202008,1,1,1.0,30.0,11.67,1.0
MI,202009,1,1,1.0,45.0,11.67,1.0
MI,202010,1,1,1.0,31.0,11.67,1.0
MI,202011,1,1,1.0,14.0,11.67,1.0
MI,202012,0,0,1.0,2.0,11.67,1.0
MI,202101,0,0,1.0,6.0,11.67,0.0
MI,202102,0,0,1.0,5.0,11.67,0.0
MI,202103,1,1,1.0,19.0,11.67,1.0
MI,202104,1,1,1.0,19.0,11.67,0.0
MI,202105,0,0,1.0,11.0,11.67,0.0
MI,202106,1,1,0.0,12.0,11.67,0.0
MI,202107,0,0,0.0,3.0,11.67,0.0
MI,202108,0,0,0.0,7.0,11.67,0.0
MI,202109,0,0,0.0,10.0,11.67,1.0
MI,202110,0,0,1.0,10.0,11.67,1.0
MI,202111,0,0,1.0,6.0,11.67,1.0
MI,202112,0,0,1.0,0.0,11.67,0.0
MI,202201,0,0,1.0,8.0,11.67,1.0
MI,202202,0,0,1.0,6.0,11.67,0.0
MI,202203,0,0,1.0,6.0,11.67,1.0
MI,202204,1,1,0.0,25.0,11.67,1.0
MI,202205,0,0,0.0,8.0,11.67,1.0
MI,202206,0,0,0.0,6.0,11.67,1.0
MI,202207,0,0,1.0,4.0,11.67,1.0
MI,202208,0,0,1.0,2.0,11.67,0.0
MI,202209,0,0,1.0,8.0,11.67,0.0
MI,202210,0,0,1.0,8.0,11.67,1.0
MI,202211,0,0,1.0,5.0,11.67,1.0
MI,202212,0,0,1.0,3.0,11.67,1.0
MI,202301,1,1,0.0,14.0,11.67,1.0
MI,202302,0,0,0.0,8.0,11.67,1.0
MI,202303,0,0,0.0,3.0,11.67,0.0
MI,202304,0,0,0.0,7.0,11.67,1.0
MI,202305,0,0,0.0,4.0,11.67,1.0
MI,202306,0,0,0.0,6.0,11.67,1.0
MI,202307,0,0,0.0,4.0,11.67,1.0
MI,202308,0,0,0.0,6.0,11.67,0.0
MI,202309,0,0,1.0,11.0,11.67,0.0
MI,202310,0,0,1.0,8.0,11.67,0.0
MI,202311,0,0,1.0,8.0,11.67,1.0
MI,202312,0,0,1.0,4.0,11.67,1.0
MI,202401,0,0,1.0,1.0,11.67,0.0
MI,202402,0,0,1.0,3.0,11.67,1.0
MI,202403,1,1,1.0,12.0,11.67,0.0
MI,202404,1,1,1.0,16.0,11.67,1.0
MI,202405,0,0,1.0,4.0,11.67,1.0
MI,202406,1,1,1.0,14.0,11.67,1.0
MI,202407,0,0,1.0,6.0,11.67,1.0
MI,202408,0,0,1.0,5.0,11.67,1.0
MI,202409,0,0,1.0,8.0,11.67,1.0
MI,202410,0,0,1.0,9.0,11.67,1.0
MI,202411,1,1,,18.0,11.67,0.0
MI,202412,0,0,,6.0,11.67,0.0
MI,202501,1,1,,22.0,11.67,0.0
MI,202502,1,1,,13.0,11.67,0.0
MI,202503,1,1,,15.0,11.67,0.0
MI,202504,1,1,,43.0,11.67,0.0
MN,201701,0,0,0.0,4.0,10.56,1.0
MN,201702,0,0,0.0,4.0,10.56,1.0
MN,201703,0,0,0.0,2.0,10.56,1.0
MN,201704,0,0,0.0,3.0,10.56,0.0
MN,201705,0,0,0.0,5.0,10.56,0.0
MN,201706,0,0,0.0,6.0,10.56,1.0
MN,201707,0,0,0.0,3.0,10.56,1.0
MN,201708,0,0,0.0,5.0,10.56,0.0
MN,201709,0,0,0.0,5.0,10.56,0.0
MN,201710,0,0,0.0,5.0,10.56,1.0
MN,201711,0,0,0.0,3.0,10.56,0.0
MN,201712,0,0,1.0,2.0,10.56,1.0
MN,201801,0,0,1.0,5.0,10.56,1.0
MN,201802,0,0,1.0,4.0,10.56,1.0
MN,201803,0,0,1.0,2.0,10.56,0.0
MN,201804,0,0,1.0,2.0,10.56,0.0
MN,201805,0,0,1.0,6.0,10.56,1.0
MN,201806,1,1,0.0,21.0,10.56,1.0
MN,201807,0,0,0.0,2.0,10.56,0.0
MN,201808,0,0,0.0,1.0,10.56,0.0
MN,201809,0,0,0.0,9.0,10.56,0.0
MN,201810,0,0,0.0,2.0,10.56,1.0
MN,201811,0,0,0.0,4.0,10.56,1.0
MN,201812,0,0,0.0,3.0,10.56,1.0
MN,201901,0,0,1.0,7.0,10.56,0.0
MN,201902,0,0,1.0,3.0,10.56,1.0
MN,201903,0,0,1.0,1.0,10.56,0.0
MN,201904,0,0,1.0,1.0,10.56,0.0
MN,201905,0,0,1.0,3.0,10.56,0.0
MN,201906,0,0,1.0,1.0,10.56,0.0
MN,201907,1,1,0.0,20.0,10.56,0.0
MN,201908,0,0,0.0,2.0,10.56,0.0
MN,201909,0,0,0.0,1.0,10.56,1.0
MN,201910,0,0,0.0,2.0,10.56,1.0
MN,201911,0,0,1.0,2.0,10.56,1.0
MN,201912,0,0,1.0,1.0,10.56,0.0
MN,202001,0,0,1.0,1.0,10.56,0.0
MN,202002,0,0,1.0,3.0,10.56,0.0
MN,202003,0,0,1.0,5.0,10.56,0.0
MN,202004,0,0,1.0,1.0,10.56,0.0
MN,202005,1,1,1.0,57.0,10.56,1.0
MN,202006,1,1,1.0,58.0,10.56,1.0
MN,202007,1,1,1.0,17.0,10.56,1.0
MN,202008,1,1,1.0,14.0,10.56,1.0
MN,202009,1,1,1.0,28.0,10.56,1.0
MN,202010,1,1,1.0,16.0,10.56,1.0
MN,202011,1,1,1.0,21.0,10.56,1.0
MN,202012,1,1,1.0,12.0,10.56,1.0
MN,202101,1,1,1.0,12.0,10.56,1.0
MN,202102,0,0,1.0,10.0,10.56,1.0
MN,202103,1,1,1.0,31.0,10.56,1.0
MN,202104,1,1,1.0,171.0,10.56,1.0
MN,202105,1,1,1.0,18.0,10.56,1.0
MN,202106,1,1,1.0,32.0,10.56,1.0
MN,202107,1,1,1.0,15.0,10.56,1.0
MN,202108,0,0,1.0,9.0,10.56,1.0
MN,202109,1,1,1.0,12.0,10.56,1.0
MN,202110,0,0,1.0,7.0,10.56,0.0
MN,202111,0,0,1.0,9.0,10.56,1.0
MN,202112,1,1,1.0,11.0,10.56,0.0
MN,202201,1,1,1.0,14.0,10.56,0.0
MN,202202,1,1,1.0,30.0,10.56,1.0
MN,202203,1,1,1.0,12.0,10.56,0.0
MN,202204,0,0,1.0,8.0,10.56,1.0
MN,202205,0,0,1.0,7.0,10.56,1.0
MN,202206,1,1,0.0,11.0,10.56,1.0
MN,202207,0,0,1.0,7.0,10.56,1.0
MN,202208,0,0,1.0,5.0,10.56,0.0
MN,202209,0,0,1.0,7.0,10.56,0.0
MN,202210,0,0,1.0,6.0,10.56,0.0
MN,202211,0,0,1.0,3.0,10.56,0.0
MN,202212,0,0,1.0,5.0,10.56,0.0
MN,202301,1,1,1.0,12.0,10.56,1.0
MN,202302,1,1,1.0,27.0,10.56,1.0
MN,202303,0,0,1.0,7.0,10.56,1.0
MN,202304,0,0,1.0,2.0,10.56,0.0
MN,202305,0,0,1.0,9.0,10.56,1.0
MN,202306,0,0,1.0,8.0,10.56,0.0
MN,202307,0,0,1.0,8.0,10.56,1.0
MN,202308,1,1,0.0,13.0,10.56,0.0
MN,202309,0,0,0.0,4.0,10.56,0.0
MN,202310,0,0,0.0,5.0,10.56,0.0
MN,202311,0,0,0.0,3.0,10.56,0.0
MN,202312,0,0,1.0,5.0,10.56,1.0
MN,202401,0,0,1.0,6.0,10.56,0.0
MN,202402,0,0,1.0,8.0,10.56,1.0
MN,202403,0,0,1.0,1.0,10.56,1.0
MN,202404,0,0,1.0,7.0,10.56,1.0
MN,202405,0,0,1.0,5.0,10.56,1.0
MN,202406,1,1,0.0,11.0,10.56,1.0
MN,202407,0,0,1.0,6.0,10.56,1.0
MN,202408,0,0,1.0,6.0,10.56,1.0
MN,202409,0,0,1.0,5.0,10.56,1.0
MN,202410,0,0,1.0,3.0,10.56,1.0
MN,202411,0,0,,8.0,10.56,0.0
MN,202412,0,0,,3.0,10.56,1.0
MN,202501,1,1,,12.0,10.56,0.0
MN,202502,0,0,,8.0,10.56,0.0
MN,202503,1,1,,12.0,10.56,0.0
MN,202504,1,1,,15.0,10.56,0.0
MO,201701,0,0,0.0,5.0,7.84,0.0
MO,201702,0,0,1.0,3.0,7.84,1.0
MO,201703,0,0,1.0,0.0,7.84,1.0
MO,201704,0,0,1.0,1.0,7.84,0.0
MO,201705,0,0,1.0,2.0,7.84,0.0
MO,201706,0,0,1.0,4.0,7.84,0.0
MO,201707,0,0,1.0,0.0,7.84,1.0
MO,201708,1,1,0.0,8.0,7.84,1.0
MO,201709,0,0,0.0,6.0,7.84,1.0
MO,201710,0,0,0.0,1.0,7.84,1.0
MO,201711,0,0,0.0,2.0,7.84,1.0
MO,201712,0,0,1.0,3.0,7.84,0.0
MO,201801,0,0,1.0,2.0,7.84,0.0
MO,201802,0,0,1.0,2.0,7.84,0.0
MO,201803,0,0,1.0,0.0,7.84,0.0
MO,201804,0,0,1.0,1.0,7.84,0.0
MO,201805,0,0,1.0,3.0,7.84,1.0
MO,201806,1,1,0.0,12.0,7.84,1.0
MO,201807,0,0,0.0,3.0,7.84,1.0
MO,201808,0,0,0.0,0.0,7.84,0.0
MO,201809,0,0,0.0,5.0,7.84,0.0
MO,201810,0,0,0.0,0.0,7.84,0.0
MO,201811,0,0,0.0,0.0,7.84,0.0
MO,201812,0,0,0.0,0.0,7.84,0.0
MO,201901,0,0,1.0,3.0,7.84,0.0
MO,201902,0,0,1.0,1.0,7.84,0.0
MO,201903,0,0,1.0,0.0,7.84,0.0
MO,201904,0,0,1.0,0.0,7.84,1.0
MO,201905,0,0,1.0,0.0,7.84,1.0
MO,201906,0,0,1.0,0.0,7.84,1.0
MO,201907,1,1,0.0,10.0,7.84,0.0
MO,201908,0,0,0.0,2.0,7.84,0.0
MO,201909,0,0,0.0,1.0,7.84,1.0
MO,201910,0,0,0.0,0.0,7.84,0.0
MO,201911,0,0,1.0,1.0,7.84,0.0
MO,201912,0,0,1.0,2.0,7.84,1.0
MO,202001,0,0,1.0,0.0,7.84,1.0
MO,202002,0,0,1.0,0.0,7.84,0.0
MO,202003,0,0,1.0,0.0,7.84,0.0
MO,202004,0,0,1.0,0.0,7.84,0.0
MO,202005,1,1,1.0,28.0,7.84,1.0
MO,202006,1,1,1.0,108.0,7.84,1.0
MO,202007,1,1,1.0,29.0,7.84,1.0
MO,202008,1,1,1.0,17.0,7.84,0.0
MO,202009,1,1,1.0,25.0,7.84,1.0
MO,202010,1,1,1.0,32.0,7.84,1.0
MO,202011,0,0,1.0,5.0,7.84,0.0
MO,202012,0,0,1.0,4.0,7.84,0.0
MO,202101,1,1,1.0,16.0,7.84,0.0
MO,202102,0,0,1.0,5.0,7.84,1.0
MO,202103,1,1,1.0,13.0,7.84,0.0
MO,202104,1,1,1.0,13.0,7.84,1.0
MO,202105,0,0,1.0,6.0,7.84,0.0
MO,202106,1,1,1.0,8.0,7.84,0.0
MO,202107,1,1,1.0,11.0,7.84,0.0
MO,202108,1,1,1.0,13.0,7.84,0.0
MO,202109,1,1,0.0,13.0,7.84,0.0
MO,202110,0,0,0.0,7.0,7.84,1.0
MO,202111,0,0,1.0,7.0,7.84,0.0
MO,202112,0,0,1.0,6.0,7.84,0.0
MO,202201,0,0,1.0,6.0,7.84,0.0
MO,202202,0,0,1.0,5.0,7.84,0.0
MO,202203,0,0,1.0,6.0,7.84,0.0
MO,202204,0,0,1.0,5.0,7.84,0.0
MO,202205,1,1,1.0,10.0,7.84,1.0
MO,202206,0,0,1.0,5.0,7.84,0.0
MO,202207,0,0,1.0,6.0,7.84,0.0
MO,202208,0,0,1.0,7.0,7.84,1.0
MO,202209,1,1,1.0,10.0,7.84,0.0
MO,202210,0,0,1.0,7.0,7.84,0.0
MO,202211,0,0,1.0,7.0,7.84,0.0
MO,202212,0,0,1.0,7.0,7.84,1.0
MO,202301,1,1,1.0,16.0,7.84,0.0
MO,202302,1,1,1.0,8.0,7.84,0.0
MO,202303,1,1,1.0,17.0,7.84,0.0
MO,202304,1,1,1.0,11.0,7.84,0.0
MO,202305,1,1,1.0,8.0,7.84,1.0
MO,202306,1,1,1.0,8.0,7.84,0.0
MO,202307,0,0,1.0,4.0,7.84,0.0
MO,202308,1,1,1.0,10.0,7.84,1.0
MO,202309,1,1,1.0,11.0,7.84,0.0
MO,202310,0,0,1.0,6.0,7.84,0.0
MO,202311,1,1,1.0,11.0,7.84,1.0
MO,202312,1,1,1.0,8.0,7.84,0.0
MO,202401,1,1,1.0,9.0,7.84,1.0
MO,202402,1,1,1.0,8.0,7.84,1.0
MO,202403,1,1,1.0,9.0,7.84,0.0
MO,202404,0,0,1.0,6.0,7.84,1.0
MO,202405,0,0,1.0,6.0,7.84,0.0
MO,202406,0,0,1.0,6.0,7.84,1.0
MO,202407,0,0,1.0,5.0,7.84,1.0
MO,202408,1,1,1.0,10.0,7.84,1.0
MO,202409,0,0,1.0,6.0,7.84,0.0
MO,202410,1,1,1.0,8.0,7.84,1.0
MO,202411,1,1,,9.0,7.84,0.0
MO,202412,0,0,,5.0,7.84,0.0
MO,202501,1,1,,19.0,7.84,0.0
MO,202502,1,1,,10.0,7.84,0.0
MO,202503,0,0,,4.0,7.84,0.0
MO,202504,1,1,,16.0,7.84,0.0
MS,201701,0,0,1.0,0.0,2.03,0.0
MS,201702,0,0,1.0,2.0,2.03,0.0
MS,201703,0,0,1.0,0.0,2.03,0.0
MS,201704,0,0,1.0,0.0,2.03,0.0
MS,201705,0,0,1.0,0.0,2.03,0.0
MS,201706,0,0,1.0,0.0,2.03,0.0
MS,201707,1,1,0.0,5.0,2.03,1.0
MS,201708,0,0,0.0,0.0,2.03,1.0
MS,201709,0,0,0.0,1.0,2.03,0.0
MS,201710,0,0,0.0,2.0,2.03,0.0
MS,201711,0,0,0.0,1.0,2.03,0.0
MS,201712,0,0,1.0,2.0,2.03,0.0
MS,201801,0,0,1.0,2.0,2.03,0.0
MS,201802,0,0,1.0,0.0,2.03,0.0
MS,201803,0,0,1.0,1.0,2.03,0.0
MS,201804,0,0,1.0,0.0,2.03,0.0
MS,201805,0,0,1.0,2.0,2.03,0.0
MS,201806,1,1,0.0,7.0,2.03,0.0
MS,201807,0,0,0.0,0.0,2.03,0.0
MS,201808,0,0,1.0,0.0,2.03,0.0
MS,201809,0,0,1.0,1.0,2.03,0.0
MS,201810,0,0,1.0,0.0,2.03,0.0
MS,201811,0,0,1.0,0.0,2.03,0.0
MS,201812,0,0,1.0,0.0,2.03,0.0
MS,201901,0,0,1.0,1.0,2.03,0.0
MS,201902,1,1,0.0,5.0,2.03,0.0
MS,201903,0,0,0.0,1.0,2.03,0.0
MS,201904,0,0,0.0,0.0,2.03,0.0
MS,201905,0,0,0.0,0.0,2.03,0.0
MS,201906,0,0,0.0,0.0,2.03,0.0
MS,201907,0,0,0.0,1.0,2.03,0.0
MS,201908,0,0,0.0,0.0,2.03,0.0
MS,201909,0,0,0.0,0.0,2.03,0.0
MS,201910,0,0,0.0,0.0,2.03,0.0
MS,201911,0,0,1.0,0.0,2.03,0.0
MS,201912,0,0,1.0,0.0,2.03,0.0
MS,202001,0,0,1.0,0.0,2.03,0.0
MS,202002,0,0,1.0,0.0,2.03,0.0
MS,202003,0,0,1.0,0.0,2.03,0.0
MS,202004,0,0,1.0,0.0,2.03,0.0
MS,202005,1,1,1.0,12.0,2.03,0.0
MS,202006,1,1,1.0,38.0,2.03,1.0
MS,202007,1,1,1.0,7.0,2.03,0.0
MS,202008,1,1,1.0,5.0,2.03,0.0
MS,202009,1,1,1.0,6.0,2.03,0.0
MS,202010,0,0,1.0,2.0,2.03,0.0
MS,202011,1,1,1.0,3.0,2.03,0.0
MS,202012,0,0,1.0,1.0,2.03,0.0
MS,202101,1,1,1.0,5.0,2.03,0.0
MS,202102,1,1,1.0,9.0,2.03,0.0
MS,202103,0,0,1.0,1.0,2.03,0.0
MS,202104,0,0,1.0,1.0,2.03,0.0
MS,202105,0,0,1.0,2.0,2.03,0.0
MS,202106,1,1,1.0,3.0,2.03,0.0
MS,202107,0,0,1.0,0.0,2.03,1.0
MS,202108,1,1,1.0,3.0,2.03,0.0
MS,202109,1,1,0.0,3.0,2.03,0.0
MS,202110,0,0,0.0,1.0,2.03,0.0
MS,202111,0,0,0.0,1.0,2.03,0.0
MS,202112,0,0,0.0,0.0,2.03,0.0
MS,202201,0,0,0.0,1.0,2.03,0.0
MS,202202,0,0,0.0,1.0,2.03,0.0
MS,202203,0,0,0.0,2.0,2.03,0.0
MS,202204,0,0,1.0,2.0,2.03,0.0
MS,202205,0,0,1.0,0.0,2.03,0.0
MS,202206,0,0,1.0,2.0,2.03,0.0
MS,202207,0,0,1.0,0.0,2.03,0.0
MS,202208,0,0,1.0,1.0,2.03,0.0
MS,202209,0,0,1.0,1.0,2.03,0.0
MS,202210,1,1,1.0,4.0,2.03,0.0
MS,202211,0,0,1.0,1.0,2.03,0.0
MS,202212,0,0,1.0,1.0,2.03,0.0
MS,202301,0,0,1.0,2.0,2.03,0.0
MS,202302,1,1,1.0,7.0,2.03,1.0
MS,202303,0,0,1.0,2.0,2.03,0.0
MS,202304,0,0,1.0,1.0,2.03,0.0
MS,202305,0,0,1.0,1.0,2.03,0.0
MS,202306,0,0,1.0,1.0,2.03,0.0
MS,202307,1,1,1.0,4.0,2.03,0.0
MS,202308,0,0,1.0,2.0,2.03,0.0
MS,202309,0,0,1.0,1.0,2.03,0.0
MS,202310,1,1,1.0,6.0,2.03,0.0
MS,202311,1,1,0.0,3.0,2.03,0.0
MS,202312,0,0,0.0,2.0,2.03,0.0
MS,202401,0,0,0.0,1.0,2.03,0.0
MS,202402,0,0,0.0,1.0,2.03,0.0
MS,202403,0,0,0.0,1.0,2.03,0.0
MS,202404,0,0,0.0,1.0,2.03,0.0
MS,202405,0,0,0.0,0.0,2.03,0.0
MS,202406,0,0,0.0,0.0,2.03,0.0
MS,202407,0,0,0.0,2.0,2.03,0.0
